Gamecode,CODETEAM,J1,TIME,DELTA_SCORE,OFF,DEF
132,HTA,P011973,35.216,-1,86,87
132,HTA,P011990,12.767,3,27,24
132,HTA,P012794,30.8,5,74,69
132,LLI,P004773,24.701,3,59,56
132,LLI,P006600,26.635,-3,68,71
132,LLI,P009649,27.535,9,73,64
132,LLI,P009680,22.718,3,59,56
132,LLI,P012020,13.367,7,32,25
132,LLI,P012584,3.367,2,10,8
132,LLI,P012585,27.768,-4,68,72
132,LLI,P012586,31.501,8,76,68
132,LLI,P012797,22.418,-5,55,60
133,HAM,P001990,10.517,3,27,24
133,HAM,P009663,28.835,-10,64,74
133,HAM,P010070,9.667,0,21,21
133,HAM,P011168,26.952,-7,56,63
133,HAM,P012579,17.768,-10,34,44
133,HAM,P012580,23.617,-4,47,51
133,HAM,P012581,31.368,-4,76,80
133,HAM,P012582,25.268,-6,59,65
133,HAM,P012648,18.701,7,49,42
133,HAM,P012695,2.25,1,7,6
133,HAM,P012696,5.067,0,10,10
133,JOV,P002507,21.933,9,60,51
133,JOV,P006771,24.816,11,63,52
133,JOV,P010161,14.733,-5,33,38
133,JOV,P010458,26.833,7,66,59
133,JOV,P010709,6.333,2,17,15
133,JOV,P011247,26.166,6,62,56
133,JOV,P011248,32.366,6,79,73
133,JOV,P012349,11.6,-8,23,31
133,JOV,P012780,19.499,4,43,39
133,JOV,PJUG,15.716,-2,34,36
134,BES,P005348,2.034,-8,0,8
134,BES,P007914,26.851,0,68,68
134,BES,P008945,37.65,-4,81,85
134,BES,P011357,7.167,3,20,17
134,BES,P011379,14.517,-9,18,27
134,BES,P011924,21.718,-6,50,56
134,BES,P011936,29.383,1,62,61
134,BES,P012622,32.417,2,69,67
134,BES,P012647,36.234,-10,74,84
134,BES,P012711,17.034,-19,38,57
134,VNC,P000968,10.034,9,30,21
134,VNC,P003759,18.267,-6,26,32
134,VNC,P004381,34.649,1,76,75
134,VNC,P008052,31.167,15,85,70
134,VNC,P009400,16.918,4,41,37
134,VNC,P011909,30.082,8,69,61
134,VNC,P011928,17.466,-11,28,39
134,VNC,P012587,10.767,5,29,24
134,VNC,P012591,33.483,3,75,72
134,VNC,P012796,22.167,22,71,49
135,LJU,P001235,15.2,6,38,32
135,LJU,P002561,8.199,-7,15,22
135,LJU,P003452,13.033,-4,26,30
135,LJU,P003514,16.216,-1,32,33
135,LJU,P005969,28.25,2,66,64
135,LJU,P007066,16.399,-7,34,41
135,LJU,P009392,23.099,-5,53,58
135,LJU,P009395,23.6,5,55,50
135,LJU,P010594,16.9,3,36,33
135,LJU,P011261,19.166,-1,43,44
135,LJU,P012700,19.933,-1,47,48
135,WOL,P002387,23.751,-3,53,56
135,WOL,P003212,18.152,1,41,40
135,WOL,P004645,3.683,4,10,6
135,WOL,P005516,20.232,5,47,42
135,WOL,P006154,9.951,-2,19,21
135,WOL,P006546,30.501,-2,67,69
135,WOL,P006907,6.5,1,15,14
135,WOL,P011150,31.566,5,77,72
135,WOL,P012576,25.901,0,56,56
135,WOL,P012577,19.434,1,45,44
135,WOL,P012789,10.334,0,25,25
136,BOU,P000498,19.732,3,36,33
136,BOU,P004525,22.166,8,48,40
136,BOU,P010431,24.317,-5,48,53
136,BOU,P010450,16.865,2,30,28
136,BOU,P010718,24.534,-7,46,53
136,BOU,P011161,16.533,1,30,29
136,BOU,P011836,18.452,-8,35,43
136,BOU,P011837,18.833,-6,29,35
136,BOU,P012617,19.418,-7,34,41
136,BOU,P012618,19.15,-1,34,35
136,BUD,P002740,20.933,4,40,36
136,BUD,P004945,24.484,2,52,50
136,BUD,P005637,20.067,5,45,40
136,BUD,P006566,0.533,2,2,0
136,BUD,P007398,11.65,2,22,20
136,BUD,P008325,10.85,-8,16,24
136,BUD,P010248,27.5,14,56,42
136,BUD,P011281,23.9,4,49,45
136,BUD,P011935,20.517,-3,39,42
136,BUD,P012606,23.9,-2,45,47
136,BUD,P012630,15.666,0,24,24
137,ARI,P003240,24.067,-15,39,54
137,ARI,P004292,17.466,-14,28,42
137,ARI,P012615,15.05,-13,17,30
137,ARI,P012702,22.101,5,46,41
137,ARI,P012708,29.034,-10,56,66
137,ARI,P012716,23.668,-6,45,51
137,ARI,P012717,27.335,-5,59,64
137,ARI,P012722,3.883,-5,4,9
137,ARI,P012760,11.633,-14,22,36
137,ARI,P012792,25.768,-3,54,57
137,CLU,P004862,27.334,14,67,53
137,CLU,P005113,20.634,9,50,41
137,CLU,P005373,18.917,9,40,31
137,CLU,P005714,17.634,5,36,31
137,CLU,P010569,22.817,9,54,45
137,CLU,P011797,7.967,0,18,18
137,CLU,P011801,25.818,4,48,44
137,CLU,P012620,4.533,0,9,9
137,CLU,P012621,30.617,15,68,53
137,CLU,P012698,23.734,15,60,45
138,ULM,P005422,33.633,-5,73,78
138,ULM,P007952,5.133,-9,5,14
138,ULM,P010106,24.401,-6,52,58
138,ULM,P010582,30.333,-6,69,75
138,ULM,P010726,6.4,-1,17,18
138,ULM,P011391,2.85,-1,9,10
138,ULM,P011457,13.533,-4,26,30
138,ULM,P012603,26.467,-8,62,70
138,ULM,P012604,32.017,-2,74,76
138,ULM,P012703,25.233,-18,53,71
138,WRO,P003034,16.684,7,40,33
138,WRO,P009896,23.251,5,60,55
138,WRO,P011278,14.601,8,35,27
138,WRO,P011901,16.551,5,40,35
138,WRO,P012010,25.285,7,61,54
138,WRO,P012094,28.167,13,77,64
138,WRO,P012601,25.468,4,65,61
138,WRO,P012699,27.835,15,71,56
138,WRO,P012736,22.168,-4,51,55
139,TRN,P001479,19.25,5,38,33
139,TRN,P005059,26.183,6,50,44
139,TRN,P005738,23.967,-19,35,54
139,TRN,P006382,12.266,9,23,14
139,TRN,P009903,20.683,-6,37,43
139,TRN,P012593,30.283,-15,49,64
139,TRN,P012594,13.967,-9,21,30
139,TRN,P012596,16.1,4,30,26
139,TRN,P012597,31.701,-11,58,69
139,TRN,P012687,5.6,-4,9,13
139,TTK,P004801,22.733,12,52,40
139,TTK,P005000,23.05,-3,40,43
139,TTK,P006693,33.116,24,72,48
139,TTK,P006883,9.399,-12,9,21
139,TTK,P009845,4.549,-2,9,11
139,TTK,P010477,19.766,-2,32,34
139,TTK,P011239,29.967,12,64,52
139,TTK,P011834,21.483,1,38,37
139,TTK,P011925,31.849,8,65,57
139,TTK,P011975,4.083,2,9,7
140,CAN,P001607,13.3,-11,21,32
140,CAN,P003425,26.834,19,73,54
140,CAN,P003637,10.983,6,25,19
140,CAN,P004160,16.718,-5,30,35
140,CAN,P004466,9.899,-7,20,27
140,CAN,P005005,17.984,12,43,31
140,CAN,P006588,20.334,10,52,42
140,CAN,P007644,7.2,0,20,20
140,CAN,P008121,24.366,7,63,56
140,CAN,P009864,21.733,9,59,50
140,CAN,P010385,14.999,-5,21,26
140,CAN,P010452,15.65,5,33,28
140,LKB,P002012,24.084,-4,58,62
140,LKB,P004868,17.4,-11,32,43
140,LKB,P006230,14.367,-8,25,33
140,LKB,P006901,19.401,-1,46,47
140,LKB,P007029,32.116,-1,70,71
140,LKB,P009898,32.383,2,75,73
140,LKB,P010190,15.967,-12,26,38
140,LKB,P010461,23.666,7,53,46
140,LKB,PLXI,20.616,-12,35,47
141,PMT,P001686,27.266,19,63,44
141,PMT,P002020,3.666,-2,5,7
141,PMT,P002644,25.033,19,55,36
141,PMT,P002691,3.083,0,5,5
141,PMT,P005301,17.816,7,41,34
141,PMT,P011823,14.966,8,36,28
141,PMT,P011942,25.766,10,56,46
141,PMT,P011943,10.566,4,22,18
141,PMT,P011944,16.5,-6,29,35
141,PMT,P011947,18.35,18,41,23
141,PMT,P011966,19.983,33,57,24
141,PMT,P012600,17.0,25,45,20
141,WOL,P002387,23.816,-6,40,46
141,WOL,P003212,3.784,-8,4,12
141,WOL,P004645,4.134,-4,3,7
141,WOL,P005516,18.299,-10,32,42
141,WOL,P006154,23.1,-14,32,46
141,WOL,P006546,30.75,-13,54,67
141,WOL,P006907,12.9,-13,19,32
141,WOL,P011150,13.2,-15,23,38
141,WOL,P012576,11.085,-20,11,31
141,WOL,P012577,30.017,-25,49,74
141,WOL,P012789,28.915,-7,53,60
142,LJU,P001235,6.466,-6,13,19
142,LJU,P002561,23.032,5,63,58
142,LJU,P003452,34.282,-2,85,87
142,LJU,P003514,16.216,-19,25,44
142,LJU,P005969,32.465,-8,76,84
142,LJU,P007066,14.932,-9,33,42
142,LJU,P009392,12.183,4,32,28
142,LJU,P009395,30.316,-10,70,80
142,LJU,P010594,17.265,-9,37,46
142,LJU,P010771,5.3,2,14,12
142,LJU,P011261,7.533,-3,17,20
142,VNC,P000968,13.651,-2,37,39
142,VNC,P003759,17.717,10,45,35
142,VNC,P004381,30.133,16,80,64
142,VNC,P008052,16.134,7,43,36
142,VNC,P009400,15.633,3,38,35
142,VNC,P011909,7.951,13,23,10
142,VNC,P011928,23.867,4,61,57
142,VNC,P012259,13.3,7,37,30
142,VNC,P012587,4.867,-9,11,20
142,VNC,P012591,34.468,5,86,81
142,VNC,P012796,22.284,1,59,58
143,BES,P003783,17.7,3,41,38
143,BES,P007917,6.717,-11,8,19
143,BES,P008945,28.335,6,56,50
143,BES,P011357,3.017,-4,4,8
143,BES,P011379,25.699,11,49,38
143,BES,P011924,25.851,0,57,57
143,BES,P011936,29.051,16,62,46
143,BES,P012622,33.617,20,74,54
143,BES,P012647,34.317,22,81,59
143,BES,P012711,20.701,-8,38,46
143,HAM,P001990,16.017,3,31,28
143,HAM,P009663,22.4,-13,32,45
143,HAM,P010070,17.833,4,38,34
143,HAM,P011168,23.167,-7,44,51
143,HAM,P011187,23.784,-3,48,51
143,HAM,P012579,27.851,4,60,56
143,HAM,P012580,31.233,-12,53,65
143,HAM,P012581,31.785,-20,54,74
143,HAM,P012582,20.367,-8,36,44
143,HAM,P012648,7.184,-5,12,17
143,HAM,P012694,3.384,2,7,5
144,JOV,P002507,26.783,10,56,46
144,JOV,P006771,28.867,3,56,53
144,JOV,P010161,1.3,1,2,1
144,JOV,P010458,27.95,11,59,48
144,JOV,P010677,29.433,5,61,56
144,JOV,P010709,1.05,-1,0,1
144,JOV,P011247,24.917,9,59,50
144,JOV,P011248,23.65,-6,47,53
144,JOV,P012349,12.05,-9,23,32
144,JOV,P012780,13.217,-8,26,34
144,JOV,PJUG,10.783,-5,21,26
144,LLI,P004773,15.866,-5,31,36
144,LLI,P006600,28.466,-12,45,57
144,LLI,P009649,31.499,-13,59,72
144,LLI,P009680,29.999,-17,46,63
144,LLI,P012020,11.533,10,35,25
144,LLI,P012585,27.316,8,64,56
144,LLI,P012586,26.216,-4,53,57
144,LLI,P012797,29.1,23,67,44
145,HTA,P003533,17.65,4,42,38
145,HTA,P004846,26.183,-15,52,67
145,HTA,P007759,30.334,-12,63,75
145,HTA,P007867,29.266,-18,62,80
145,HTA,P010465,15.449,-10,34,44
145,HTA,P010550,29.083,-11,58,69
145,HTA,P011973,19.267,-16,41,57
145,HTA,P012028,0.867,-2,4,6
145,HTA,P012706,0.867,-2,4,6
145,HTA,P012794,31.034,-8,70,78
145,PRS,P004512,16.566,26,52,26
145,PRS,P005793,10.184,13,27,14
145,PRS,P009556,11.95,-11,30,41
145,PRS,P011232,16.8,-13,40,53
145,PRS,P012608,28.05,29,74,45
145,PRS,P012609,23.799,-2,59,61
145,PRS,P012610,28.05,29,74,45
145,PRS,P012611,15.617,17,46,29
145,PRS,P012612,12.684,4,34,30
145,PRS,P012613,21.683,9,57,48
145,PRS,P012640,14.617,-11,27,38
146,BOU,P000498,20.816,7,44,37
146,BOU,P004525,22.566,20,58,38
146,BOU,P010431,16.918,10,44,34
146,BOU,P010450,6.85,15,24,9
146,BOU,P010718,20.918,21,60,39
146,BOU,P011161,18.115,10,40,30
146,BOU,P011836,17.434,13,46,33
146,BOU,P011837,13.85,16,40,24
146,BOU,P012617,16.967,24,54,30
146,BOU,P012618,18.85,9,43,34
146,BOU,P012619,7.3,8,21,13
146,BOU,P012628,19.416,12,46,34
146,LKB,P002012,28.416,-32,52,84
146,LKB,P004868,14.683,-5,23,28
146,LKB,P006230,19.833,-18,37,55
146,LKB,P006901,20.999,-31,33,64
146,LKB,P007029,30.633,-20,57,77
146,LKB,P009898,28.433,-16,50,66
146,LKB,P010190,17.383,-19,30,49
146,LKB,P010461,20.166,-15,34,49
146,LKB,P011329,7.666,-12,15,27
146,LKB,PLXI,11.783,3,24,21
147,CAN,P001607,9.949,-20,7,27
147,CAN,P003425,30.051,10,66,56
147,CAN,P003637,21.301,5,44,39
147,CAN,P004160,10.782,-5,14,19
147,CAN,P004466,7.917,-10,15,25
147,CAN,P005005,13.651,-19,11,30
147,CAN,P006588,21.051,7,48,41
147,CAN,P007644,9.116,0,19,19
147,CAN,P008121,26.349,9,62,53
147,CAN,P009864,21.333,4,47,43
147,CAN,P010385,16.95,-17,18,35
147,CAN,P010452,11.55,-14,14,28
147,TTK,P004801,19.834,12,42,30
147,TTK,P005000,25.083,4,51,47
147,TTK,P006693,31.933,9,66,57
147,TTK,P006883,25.884,20,64,44
147,TTK,P009845,9.267,1,15,14
147,TTK,P010477,12.867,2,25,23
147,TTK,P011239,12.366,-10,21,31
147,TTK,P011834,30.933,5,68,63
147,TTK,P011925,31.833,7,63,56
148,TRN,P001479,14.901,9,32,23
148,TRN,P005059,25.001,7,50,43
148,TRN,P005738,25.101,-3,53,56
148,TRN,P006382,19.352,4,39,35
148,TRN,P009903,27.118,6,57,51
148,TRN,P012593,20.484,6,42,36
148,TRN,P012594,12.117,1,27,26
148,TRN,P012596,12.884,0,28,28
148,TRN,P012597,31.851,3,71,68
148,TRN,P012687,11.201,-3,26,29
148,WRO,P003034,11.666,-13,18,31
148,WRO,P005531,28.582,-3,52,55
148,WRO,P009896,27.132,9,59,50
148,WRO,P011278,5.383,-8,7,15
148,WRO,P011901,11.033,3,26,23
148,WRO,P012010,18.633,-7,32,39
148,WRO,P012094,23.866,-7,47,54
148,WRO,P012601,32.699,-1,70,71
148,WRO,P012699,26.531,-8,48,56
148,WRO,P012736,14.465,5,36,31
149,CLU,P004862,10.534,-4,22,26
149,CLU,P005113,17.401,-11,31,42
149,CLU,P005373,20.684,17,51,34
149,CLU,P005714,22.251,9,50,41
149,CLU,P010569,19.235,-8,36,44
149,CLU,P010997,1.017,-1,2,3
149,CLU,P011797,24.801,-4,48,52
149,CLU,P011801,25.351,7,56,49
149,CLU,P012620,15.651,13,39,26
149,CLU,P012621,32.534,10,77,67
149,CLU,P012698,10.551,-8,13,21
149,ULM,P005422,23.249,-11,39,50
149,ULM,P007952,12.516,4,29,25
149,ULM,P010106,30.398,6,72,66
149,ULM,P010582,31.082,-9,64,73
149,ULM,P010726,8.817,-10,9,19
149,ULM,P011391,0.267,0,0,0
149,ULM,P011457,17.266,0,33,33
149,ULM,P012603,26.815,5,61,56
149,ULM,P012604,27.215,-8,52,60
149,ULM,P012703,22.365,3,46,43
150,ARI,P002867,4.8,3,10,7
150,ARI,P003240,24.216,-2,40,42
150,ARI,P004292,25.683,0,51,51
150,ARI,P012615,19.6,3,40,37
150,ARI,P012702,13.767,-9,25,34
150,ARI,P012708,33.201,-3,66,69
150,ARI,P012716,19.8,5,39,34
150,ARI,P012717,20.4,-2,36,38
150,ARI,P012722,0.883,0,2,2
150,ARI,P012760,25.35,10,49,39
150,ARI,P012792,12.3,0,22,22
150,BUD,P002740,21.5,4,45,41
150,BUD,P004945,22.616,6,43,37
150,BUD,P005637,24.734,-5,42,47
150,BUD,P008325,15.566,12,35,23
150,BUD,P009214,2.583,-4,0,4
150,BUD,P010248,24.4,-13,40,53
150,BUD,P011281,22.966,3,47,44
150,BUD,P011935,15.715,4,33,29
150,BUD,P012606,31.399,-3,56,59
150,BUD,P012630,18.516,-9,34,43
151,HTA,P003533,14.084,-9,35,44
151,HTA,P004846,23.734,-14,54,68
151,HTA,P007759,25.966,-9,65,74
151,HTA,P007867,22.182,0,63,63
151,HTA,P010465,27.7,-5,71,76
151,HTA,P010550,29.567,0,79,79
151,HTA,P011973,28.016,-2,76,78
151,HTA,P011990,3.1,2,9,7
151,HTA,P012794,25.651,-3,73,76
151,PMT,P001686,33.998,5,92,87
151,PMT,P002644,22.732,13,74,61
151,PMT,P005301,13.865,-2,32,34
151,PMT,P010549,1.683,0,5,5
151,PMT,P011823,17.265,-5,39,44
151,PMT,P011942,24.882,16,76,60
151,PMT,P011943,3.566,2,13,11
151,PMT,P011944,27.065,12,75,63
151,PMT,P011947,9.816,-3,29,32
151,PMT,P011966,12.932,-4,38,42
151,PMT,P012600,32.181,6,92,86
152,JOV,P002507,22.75,-12,47,59
152,JOV,P006771,24.685,-17,45,62
152,JOV,P010161,10.199,-1,19,20
152,JOV,P010458,15.782,-6,31,37
152,JOV,P010677,27.168,-4,60,64
152,JOV,P010708,0.033,0,0,0
152,JOV,P011247,32.584,-1,67,68
152,JOV,P011248,6.667,0,11,11
152,JOV,P012349,21.535,6,50,44
152,JOV,P012780,19.418,-2,36,38
152,JOV,PJUG,19.184,2,44,42
152,PRS,P004512,12.8,7,27,20
152,PRS,P005793,18.35,3,37,34
152,PRS,P011232,17.484,1,41,40
152,PRS,P012608,26.234,9,55,46
152,PRS,P012609,24.917,8,61,53
152,PRS,P012610,26.401,7,55,48
152,PRS,P012611,16.484,-12,29,41
152,PRS,P012612,14.067,4,38,34
152,PRS,P012613,21.818,-8,43,51
152,PRS,P012640,21.45,16,59,43
153,BES,P003783,17.317,-9,32,41
153,BES,P007914,20.084,-15,35,50
153,BES,P007917,10.017,-14,15,29
153,BES,P008945,24.033,-13,43,56
153,BES,P011357,6.933,-1,14,15
153,BES,P011379,14.45,-11,23,34
153,BES,P011924,16.267,-2,30,32
153,BES,P011936,22.416,-20,39,59
153,BES,P012622,25.1,2,50,48
153,BES,P012647,19.966,-13,34,47
153,BES,P012711,23.417,-9,45,54
153,LLI,P004479,10.901,1,19,18
153,LLI,P004773,14.934,-5,26,31
153,LLI,P005247,16.034,27,50,23
153,LLI,P006600,21.934,3,46,43
153,LLI,P009649,24.434,-2,46,48
153,LLI,P009680,18.649,-11,28,39
153,LLI,P012020,18.067,18,47,29
153,LLI,P012584,1.117,-3,2,5
153,LLI,P012585,24.6,22,64,42
153,LLI,P012586,21.352,32,65,33
153,LLI,P012797,27.983,23,72,49
154,HAM,P001990,12.251,-19,25,44
154,HAM,P009663,21.767,-19,47,66
154,HAM,P010070,12.483,-8,31,39
154,HAM,P011168,23.265,-8,49,57
154,HAM,P011187,18.232,-12,36,48
154,HAM,P012579,15.466,-9,36,45
154,HAM,P012580,28.384,-29,58,87
154,HAM,P012581,30.765,-26,59,85
154,HAM,P012582,10.616,-5,17,22
154,HAM,P012648,22.283,-16,48,64
154,HAM,P012695,4.483,-4,9,13
154,LJU,P002561,14.25,3,36,33
154,LJU,P003452,24.668,35,80,45
154,LJU,P003514,17.166,0,43,43
154,LJU,P005969,24.866,26,76,50
154,LJU,P007066,15.616,11,43,32
154,LJU,P009392,14.765,10,39,29
154,LJU,P009395,18.917,18,56,38
154,LJU,P010594,25.234,21,75,54
154,LJU,P010771,5.466,2,15,13
154,LJU,P010912,4.183,2,12,10
154,LJU,P011261,11.348,-1,23,24
154,LJU,P012700,23.516,28,72,44
155,VNC,P003759,26.234,2,46,44
155,VNC,P004117,22.851,-31,21,52
155,VNC,P004381,35.334,-13,52,65
155,VNC,P008052,21.533,-9,27,36
155,VNC,P009400,27.584,2,47,45
155,VNC,P011928,21.284,-16,30,46
155,VNC,P012259,30.734,-18,44,62
155,VNC,P012587,13.934,-5,18,23
155,VNC,P012588,0.517,-2,0,2
155,WOL,P002387,26.149,18,56,38
155,WOL,P004645,13.851,0,19,19
155,WOL,P005516,34.183,15,66,51
155,WOL,P006154,25.45,4,39,35
155,WOL,P006546,21.767,1,39,38
155,WOL,P006907,14.633,18,37,19
155,WOL,P012576,22.4,7,42,35
155,WOL,P012577,23.967,16,44,28
155,WOL,P012789,17.6,11,33,22
156,ARI,P002867,10.183,0,17,17
156,ARI,P004292,31.101,-2,53,55
156,ARI,P012615,21.351,-5,39,44
156,ARI,P012702,20.501,-12,35,47
156,ARI,P012708,26.401,-8,45,53
156,ARI,P012716,29.134,-7,47,54
156,ARI,P012717,23.334,-6,34,40
156,ARI,P012760,17.983,5,31,26
156,ARI,P012792,20.017,-5,39,44
156,BOU,P000498,16.066,3,32,29
156,BOU,P004525,17.25,2,35,33
156,BOU,P010431,23.799,9,47,38
156,BOU,P010718,25.049,7,46,39
156,BOU,P011161,16.2,-1,29,30
156,BOU,P011836,22.749,6,41,35
156,BOU,P011837,20.949,0,37,37
156,BOU,P012617,23.933,5,44,39
156,BOU,P012618,19.05,8,39,31
156,BOU,P012628,14.95,1,30,29
157,BUD,P002740,29.383,-3,50,53
157,BUD,P004945,21.415,-9,36,45
157,BUD,P005637,22.633,7,45,38
157,BUD,P008325,26.75,4,49,45
157,BUD,P009214,2.35,-8,0,8
157,BUD,P010248,18.249,-8,31,39
157,BUD,P011281,34.316,1,66,65
157,BUD,P011935,22.133,-11,35,46
157,BUD,P012606,27.116,1,49,48
157,BUD,P012630,20.65,6,39,33
157,ULM,P005422,27.332,6,46,40
157,ULM,P007952,12.515,11,28,17
157,ULM,P010106,29.665,-3,57,60
157,ULM,P010582,29.398,-1,50,51
157,ULM,P010726,12.649,14,29,15
157,ULM,P011457,17.682,-7,31,38
157,ULM,P012603,34.731,3,68,65
157,ULM,P012604,32.482,-7,56,63
157,ULM,P012703,28.531,4,55,51
158,CLU,P005113,22.783,0,45,45
158,CLU,P005373,16.535,4,39,35
158,CLU,P005714,19.884,-5,43,48
158,CLU,P010569,20.117,10,45,35
158,CLU,P011797,32.967,10,75,65
158,CLU,P011801,32.667,16,79,63
158,CLU,P012620,3.034,-8,0,8
158,CLU,P012621,25.684,1,54,53
158,CLU,P012698,26.334,-3,60,63
158,TRN,P001479,12.567,-3,23,26
158,TRN,P005059,22.968,-1,51,52
158,TRN,P005738,27.436,-2,60,62
158,TRN,P006382,11.618,1,22,21
158,TRN,P007828,0.033,0,0,0
158,TRN,P009903,21.551,0,52,52
158,TRN,P012593,18.501,4,45,41
158,TRN,P012594,14.384,-2,30,32
158,TRN,P012595,22.419,-9,44,53
158,TRN,P012596,17.685,-4,28,32
158,TRN,P012597,30.853,-9,60,69
159,CAN,P001607,15.633,11,33,22
159,CAN,P003425,17.667,13,45,32
159,CAN,P003637,16.316,12,41,29
159,CAN,P004160,23.683,12,51,39
159,CAN,P004466,15.949,0,31,31
159,CAN,P005005,16.766,22,49,27
159,CAN,P006588,12.817,14,38,24
159,CAN,P007560,13.983,2,26,24
159,CAN,P007644,16.899,6,33,27
159,CAN,P009864,16.583,13,43,30
159,CAN,P010385,18.833,16,43,27
159,CAN,P010452,14.866,-1,27,28
159,WRO,P003034,20.467,-5,37,42
159,WRO,P005531,24.218,-21,40,61
159,WRO,P009896,19.534,-19,31,50
159,WRO,P011900,20.1,-12,31,43
159,WRO,P011901,18.668,-11,26,37
159,WRO,P011902,6.0,3,13,10
159,WRO,P012094,21.016,-17,40,57
159,WRO,P012308,6.417,-2,11,13
159,WRO,P012601,21.602,-18,35,53
159,WRO,P012699,21.2,-12,39,51
159,WRO,P012736,20.783,-6,37,43
160,LKB,P004868,29.034,-1,55,56
160,LKB,P005521,16.968,-14,33,47
160,LKB,P006230,13.351,-9,26,35
160,LKB,P006901,7.233,-2,14,16
160,LKB,P007029,35.099,-16,61,77
160,LKB,P009898,27.283,-7,53,60
160,LKB,P010190,11.083,-4,18,22
160,LKB,P010461,26.649,-6,47,53
160,LKB,PLXI,33.3,-16,58,74
160,TTK,P004801,21.749,-1,37,38
160,TTK,P005000,26.749,14,65,51
160,TTK,P006693,31.9,11,72,61
160,TTK,P006883,33.749,24,81,57
160,TTK,P009845,10.116,-7,16,23
160,TTK,P010477,11.95,3,27,24
160,TTK,P011272,0.05,-1,0,1
160,TTK,P011834,27.499,14,61,47
160,TTK,P011925,36.233,18,81,63
161,PMT,P001686,19.05,-28,37,65
161,PMT,P002020,10.932,12,32,20
161,PMT,P002644,21.099,-12,48,60
161,PMT,P005301,25.031,-1,60,61
161,PMT,P010549,10.733,-7,21,28
161,PMT,P011823,19.749,-6,44,50
161,PMT,P011942,20.849,-15,49,64
161,PMT,P011943,10.166,-4,21,25
161,PMT,P011944,20.75,0,44,44
161,PMT,P011947,11.999,-2,30,32
161,PMT,P011966,16.982,-11,42,53
161,PMT,P012600,12.65,-6,32,38
161,VNC,P000968,14.5,18,48,30
161,VNC,P003759,25.732,-4,60,64
161,VNC,P004117,19.816,-2,41,43
161,VNC,P004381,24.382,-7,55,62
161,VNC,P008052,23.999,22,80,58
161,VNC,P009400,19.482,0,44,44
161,VNC,P011928,18.616,14,55,41
161,VNC,P012259,23.899,23,74,51
161,VNC,P012290,0.467,-2,0,2
161,VNC,P012587,6.866,-1,18,19
161,VNC,P012591,22.231,19,65,46
162,HAM,P009663,20.801,2,46,44
162,HAM,P010070,19.684,5,44,39
162,HAM,P011168,29.968,-6,64,70
162,HAM,P011187,14.268,-14,25,39
162,HAM,P012579,22.068,-9,43,52
162,HAM,P012580,26.668,9,59,50
162,HAM,P012581,30.551,-9,67,76
162,HAM,P012582,18.284,-14,35,49
162,HAM,P012648,7.684,-10,17,27
162,HAM,P012695,10.034,-4,20,24
162,WOL,P002387,17.884,2,40,38
162,WOL,P003212,15.516,-4,35,39
162,WOL,P004645,22.449,7,55,48
162,WOL,P005516,24.484,14,59,45
162,WOL,P006154,19.85,-3,38,41
162,WOL,P006546,27.783,2,64,62
162,WOL,P006907,5.117,-3,11,14
162,WOL,P012576,19.949,-3,42,45
162,WOL,P012577,27.367,23,77,54
162,WOL,P012789,19.601,15,49,34
163,LJU,P002561,10.383,-6,20,26
163,LJU,P003452,29.618,2,68,66
163,LJU,P003514,11.467,-7,23,30
163,LJU,P005969,29.618,-1,65,66
163,LJU,P007066,18.533,-14,31,45
163,LJU,P009392,7.883,-8,15,23
163,LJU,P009395,32.368,0,75,75
163,LJU,P010594,17.868,7,38,31
163,LJU,P010771,2.4,1,5,4
163,LJU,P011261,8.734,0,20,20
163,LJU,P012700,31.133,-9,65,74
163,LLI,P004479,12.866,8,32,24
163,LLI,P004773,21.399,24,66,42
163,LLI,P006600,25.584,1,56,55
163,LLI,P008274,6.067,6,13,7
163,LLI,P009649,24.134,-15,40,55
163,LLI,P009680,24.567,7,63,56
163,LLI,P012020,14.416,6,36,30
163,LLI,P012585,32.317,11,79,68
163,LLI,P012586,17.883,-1,34,35
163,LLI,P012797,20.767,-12,41,53
164,BES,P003783,15.884,-26,19,45
164,BES,P007914,16.701,-25,20,45
164,BES,P007917,12.701,1,29,28
164,BES,P008945,25.933,-7,48,55
164,BES,P011357,2.033,1,5,4
164,BES,P011379,18.317,-21,31,52
164,BES,P011924,12.549,-6,24,30
164,BES,P011936,30.8,-7,62,69
164,BES,P012622,28.5,-1,60,61
164,BES,P012647,30.382,-10,57,67
164,BES,P012711,6.2,-14,5,19
164,PRS,P004512,19.684,17,53,36
164,PRS,P005793,11.534,3,25,22
164,PRS,P009556,1.55,6,6,0
164,PRS,P011232,17.65,12,43,31
164,PRS,P012608,25.401,11,60,49
164,PRS,P012609,21.767,14,55,41
164,PRS,P012610,25.051,10,59,49
164,PRS,P012611,21.65,19,51,32
164,PRS,P012612,14.6,12,35,23
164,PRS,P012613,22.351,11,52,41
164,PRS,P012640,18.767,0,36,36
165,HTA,P003533,8.366,2,23,21
165,HTA,P004846,17.132,-14,33,47
165,HTA,P006835,21.667,0,51,51
165,HTA,P007759,30.633,-1,70,71
165,HTA,P007867,28.933,17,71,54
165,HTA,P010465,1.017,5,5,0
165,HTA,P010550,21.8,4,45,41
