Gamecode,CODETEAM,J1,J2,J3,J4,TIME,DELTA_SCORE,OFF,DEF
124,PAM,P007527,P010545,P011078,P014168,1.3,-5,2,7
124,PAM,P007527,P010545,P014115,P014168,1.017,-1,2,3
124,PAM,P007527,P011078,P011217,P012738,0.866,0,3,3
124,PAM,P007527,P011078,P011217,P014168,0.9,-1,2,3
124,PAM,P007527,P011078,P012738,P014168,0.383,2,2,0
124,PAM,P007527,P011217,P012738,P014168,0.383,2,2,0
124,PAM,P007527,P011217,P014115,P014168,0.3,0,0,0
124,PAM,P007527,P012738,P014115,P014168,1.633,2,2,0
124,PAM,P010042,P010393,P010444,P011078,0.95,0,2,2
124,PAM,P010042,P010393,P010444,P011217,2.05,5,7,2
124,PAM,P010042,P010393,P010444,P014115,1.1,5,5,0
124,PAM,P010042,P010393,P010545,P014115,1.417,-2,0,2
124,PAM,P010042,P010393,P011078,P011217,5.867,8,18,10
124,PAM,P010042,P010393,P011078,P012738,4.917,8,16,8
124,PAM,P010042,P010393,P011217,P012738,11.817,5,28,23
124,PAM,P010042,P010393,P011217,P014115,8.1,2,17,15
124,PAM,P010042,P010393,P011217,P014168,0.1,0,0,0
124,PAM,P010042,P010393,P012738,P014115,8.217,-2,15,17
124,PAM,P010042,P010393,P014115,P014168,0.1,0,0,0
124,PAM,P010042,P010444,P010545,P014115,2.683,3,8,5
124,PAM,P010042,P010444,P011078,P011217,0.95,0,2,2
124,PAM,P010042,P010444,P011217,P014115,1.1,5,5,0
124,PAM,P010042,P011078,P011217,P012738,5.9,8,16,8
124,PAM,P010042,P011078,P011217,P014168,0.983,0,0,0
124,PAM,P010042,P011078,P012738,P014168,0.983,0,0,0
124,PAM,P010042,P011217,P012738,P014115,6.9,-3,12,15
124,PAM,P010042,P011217,P012738,P014168,0.983,0,0,0
124,PAM,P010042,P011217,P014115,P014168,0.1,0,0,0
124,PAM,P010042,P012738,P014115,P014168,2.45,-1,4,5
124,PAM,P010393,P010444,P011078,P011217,0.95,0,2,2
124,PAM,P010393,P010444,P011217,P014115,1.1,5,5,0
124,PAM,P010393,P010545,P011078,P011217,0.85,3,3,0
124,PAM,P010393,P011078,P011217,P012738,5.4,6,17,11
124,PAM,P010393,P011217,P012738,P014115,6.9,-3,12,15
124,PAM,P010393,P011217,P014115,P014168,0.1,0,0,0
124,PAM,P010444,P010545,P011078,P011217,0.567,2,2,0
124,PAM,P010444,P011078,P011217,P014168,0.517,-3,0,3
124,PAM,P010444,P011217,P014115,P014168,0.3,0,0,0
124,PAM,P011078,P011217,P012738,P014168,1.366,2,2,0
125,BAS,P005713,P008072,P010035,P014086,9.783,3,17,14
125,BAS,P005713,P008072,P010035,P014152,9.783,3,17,14
125,BAS,P005713,P008072,P012080,P014086,2.083,9,9,0
125,BAS,P005713,P008072,P012080,P014152,2.083,9,9,0
125,BAS,P005713,P008072,P014086,P014119,1.317,-3,0,3
125,BAS,P005713,P008072,P014086,P014152,13.183,9,26,17
125,BAS,P005713,P008072,P014119,P014152,1.317,-3,0,3
125,BAS,P005713,P008173,P010035,P014026,0.417,0,0,0
125,BAS,P005713,P008173,P010035,P014086,0.417,0,0,0
125,BAS,P005713,P008173,P012080,P014027,2.833,-6,0,6
125,BAS,P005713,P008173,P012080,P014119,2.833,-6,0,6
125,BAS,P005713,P008173,P014026,P014086,2.867,-2,5,7
125,BAS,P005713,P008173,P014026,P014152,2.45,-2,5,7
125,BAS,P005713,P008173,P014027,P014119,2.833,-6,0,6
125,BAS,P005713,P008173,P014086,P014152,2.45,-2,5,7
125,BAS,P005713,P010035,P014026,P014086,0.417,0,0,0
125,BAS,P005713,P010035,P014086,P014152,9.783,3,17,14
125,BAS,P005713,P012080,P014027,P014086,0.733,-2,0,2
125,BAS,P005713,P012080,P014027,P014119,6.4,-14,2,16
125,BAS,P005713,P012080,P014027,P014152,4.3,-10,2,12
125,BAS,P005713,P012080,P014086,P014152,2.816,7,9,2
125,BAS,P005713,P012080,P014119,P014152,3.567,-8,2,10
125,BAS,P005713,P014026,P014086,P014152,2.45,-2,5,7
125,BAS,P005713,P014027,P014086,P014152,0.733,-2,0,2
125,BAS,P005713,P014027,P014119,P014152,3.567,-8,2,10
125,BAS,P005713,P014086,P014119,P014152,1.317,-3,0,3
125,BAS,P007230,P008072,P008173,P012080,1.566,-3,2,5
125,BAS,P007230,P008072,P008173,P014119,0.483,2,2,0
125,BAS,P007230,P008072,P008173,P014152,1.083,-5,0,5
125,BAS,P007230,P008072,P010035,P012080,1.4,2,2,0
125,BAS,P007230,P008072,P010035,P014119,1.4,2,2,0
125,BAS,P007230,P008072,P012080,P014119,1.883,4,4,0
125,BAS,P007230,P008072,P012080,P014152,1.083,-5,0,5
125,BAS,P007230,P008173,P012080,P014027,4.117,-5,8,13
125,BAS,P007230,P008173,P012080,P014119,4.6,-3,10,13
125,BAS,P007230,P008173,P012080,P014152,1.083,-5,0,5
125,BAS,P007230,P008173,P014027,P014086,2.017,-4,1,5
125,BAS,P007230,P008173,P014027,P014119,4.117,-5,8,13
125,BAS,P007230,P008173,P014027,P014152,2.017,-4,1,5
125,BAS,P007230,P008173,P014086,P014152,2.017,-4,1,5
125,BAS,P007230,P010035,P012080,P014119,1.4,2,2,0
125,BAS,P007230,P012080,P014027,P014119,4.117,-5,8,13
125,BAS,P007230,P014027,P014086,P014152,2.017,-4,1,5
125,BAS,P008072,P008173,P012080,P014119,0.483,2,2,0
125,BAS,P008072,P008173,P012080,P014152,1.083,-5,0,5
125,BAS,P008072,P010035,P012080,P014119,1.4,2,2,0
125,BAS,P008072,P010035,P014086,P014152,9.783,3,17,14
125,BAS,P008072,P012080,P014026,P014086,1.083,-4,2,6
125,BAS,P008072,P012080,P014026,P014152,1.083,-4,2,6
125,BAS,P008072,P012080,P014086,P014152,3.166,5,11,6
125,BAS,P008072,P014026,P014086,P014152,1.083,-4,2,6
125,BAS,P008072,P014086,P014119,P014152,1.317,-3,0,3
125,BAS,P008173,P010035,P014026,P014086,0.417,0,0,0
125,BAS,P008173,P012080,P014026,P014027,6.633,8,19,11
125,BAS,P008173,P012080,P014026,P014119,6.633,8,19,11
125,BAS,P008173,P012080,P014027,P014119,13.583,-3,27,30
125,BAS,P008173,P014026,P014027,P014119,6.633,8,19,11
125,BAS,P008173,P014026,P014086,P014152,2.45,-2,5,7
125,BAS,P008173,P014027,P014086,P014152,2.017,-4,1,5
125,BAS,P012080,P014026,P014027,P014119,6.633,8,19,11
125,BAS,P012080,P014026,P014086,P014152,1.083,-4,2,6
125,BAS,P012080,P014027,P014086,P014152,0.733,-2,0,2
125,BAS,P012080,P014027,P014119,P014152,3.567,-8,2,10
125,ZAL,P002329,P005504,P007029,P007975,4.167,-4,8,12
125,ZAL,P002329,P005504,P007029,P008192,2.417,5,8,3
125,ZAL,P002329,P005504,P007029,P011927,1.75,-9,0,9
125,ZAL,P002329,P005504,P007975,P008192,2.417,5,8,3
125,ZAL,P002329,P005504,P007975,P011927,1.75,-9,0,9
125,ZAL,P002329,P007029,P007032,P008192,2.65,4,4,0
125,ZAL,P002329,P007029,P007032,P011927,2.167,4,4,0
125,ZAL,P002329,P007029,P007032,P011983,1.316,3,3,0
125,ZAL,P002329,P007029,P007032,P012878,0.833,3,3,0
125,ZAL,P002329,P007029,P007975,P008192,8.65,14,25,11
125,ZAL,P002329,P007029,P007975,P009299,2.35,-4,3,7
125,ZAL,P002329,P007029,P007975,P011927,4.583,-2,10,12
125,ZAL,P002329,P007029,P007975,P011983,2.3,4,5,1
125,ZAL,P002329,P007029,P007975,P012878,3.45,-6,5,11
125,ZAL,P002329,P007029,P008192,P011927,5.0,11,14,3
125,ZAL,P002329,P007029,P008192,P011983,2.783,4,5,1
125,ZAL,P002329,P007029,P008192,P012878,1.1,-2,2,4
125,ZAL,P002329,P007029,P009299,P012878,2.35,-4,3,7
125,ZAL,P002329,P007029,P011983,P012878,0.833,3,3,0
125,ZAL,P002329,P007032,P007975,P008192,8.133,19,25,6
125,ZAL,P002329,P007032,P007975,P011983,11.05,15,30,15
125,ZAL,P002329,P007032,P007975,P012878,2.917,-4,5,9
125,ZAL,P002329,P007032,P008192,P009299,1.083,-1,3,4
125,ZAL,P002329,P007032,P008192,P011927,2.167,4,4,0
125,ZAL,P002329,P007032,P008192,P011983,12.082,14,30,16
125,ZAL,P002329,P007032,P008192,P012878,2.383,-4,2,6
125,ZAL,P002329,P007032,P009299,P011983,1.083,-1,3,4
125,ZAL,P002329,P007032,P011983,P012878,6.133,-5,10,15
125,ZAL,P002329,P007975,P008192,P011927,2.833,7,10,3
125,ZAL,P002329,P007975,P008192,P011983,14.5,20,33,13
125,ZAL,P002329,P007975,P008192,P012878,5.167,-5,5,10
125,ZAL,P002329,P007975,P009299,P012878,2.35,-4,3,7
125,ZAL,P002329,P007975,P011927,P011983,1.4,-3,0,3
125,ZAL,P002329,P007975,P011927,P012878,1.4,-3,0,3
125,ZAL,P002329,P007975,P011983,P012878,8.384,-10,8,18
125,ZAL,P002329,P008192,P009299,P011983,1.083,-1,3,4
125,ZAL,P002329,P008192,P011983,P012878,6.45,-7,5,12
125,ZAL,P002329,P011927,P011983,P012878,1.4,-3,0,3
125,ZAL,P005504,P007029,P007975,P008192,2.417,5,8,3
125,ZAL,P005504,P007029,P007975,P011927,1.75,-9,0,9
125,ZAL,P007029,P007032,P007975,P011983,0.417,0,0,0
125,ZAL,P007029,P007032,P007975,P012878,0.417,0,0,0
125,ZAL,P007029,P007032,P008192,P011927,4.5,6,10,4
125,ZAL,P007029,P007032,P008192,P011983,2.816,2,6,4
125,ZAL,P007029,P007032,P009299,P011983,0.317,-2,0,2
125,ZAL,P007029,P007032,P009299,P012878,0.317,-2,0,2
125,ZAL,P007029,P007032,P011927,P011983,2.333,2,6,4
125,ZAL,P007029,P007032,P011983,P012878,1.567,1,3,2
125,ZAL,P007029,P007975,P008192,P011927,3.55,10,13,3
125,ZAL,P007029,P007975,P008192,P011983,3.017,7,8,1
125,ZAL,P007029,P007975,P008192,P012878,1.1,-2,2,4
125,ZAL,P007029,P007975,P009299,P012878,2.35,-4,3,7
125,ZAL,P007029,P007975,P011927,P011983,0.717,3,3,0
125,ZAL,P007029,P007975,P011983,P012878,0.417,0,0,0
125,ZAL,P007029,P008192,P011927,P011983,3.05,5,9,4
125,ZAL,P007029,P009299,P011983,P012878,0.317,-2,0,2
125,ZAL,P007032,P007975,P008192,P011983,8.133,19,25,6
125,ZAL,P007032,P007975,P011983,P012878,3.334,-4,5,9
125,ZAL,P007032,P008192,P009299,P011983,1.083,-1,3,4
125,ZAL,P007032,P008192,P011927,P011983,2.333,2,6,4
125,ZAL,P007032,P008192,P011983,P012878,2.383,-4,2,6
125,ZAL,P007032,P009299,P011983,P012878,0.317,-2,0,2
125,ZAL,P007975,P008192,P011927,P011983,0.717,3,3,0
125,ZAL,P007975,P008192,P011983,P012878,4.067,-3,3,6
125,ZAL,P007975,P011927,P011983,P012878,1.4,-3,0,3
126,ULK,P002849,P006961,P007182,P011205,9.183,-2,9,11
126,ULK,P002849,P006961,P007182,P014124,9.183,-2,9,11
126,ULK,P002849,P006961,P007929,P009783,1.3,-3,2,5
126,ULK,P002849,P006961,P007929,P009863,2.117,-4,4,8
126,ULK,P002849,P006961,P007929,P011205,0.817,-1,2,3
126,ULK,P002849,P006961,P009783,P009863,3.884,1,11,10
126,ULK,P002849,P006961,P009783,P011205,2.817,5,7,2
126,ULK,P002849,P006961,P009783,P014124,1.567,-1,2,3
126,ULK,P002849,P006961,P009863,P011205,5.751,7,16,9
126,ULK,P002849,P006961,P009863,P012613,1.65,0,2,2
126,ULK,P002849,P006961,P009863,P014015,1.2,5,5,0
126,ULK,P002849,P006961,P009863,P014124,0.834,-3,2,5
126,ULK,P002849,P006961,P011205,P012613,3.467,3,7,4
126,ULK,P002849,P006961,P011205,P014015,3.383,3,7,4
126,ULK,P002849,P006961,P011205,P014124,14.25,-3,16,19
126,ULK,P002849,P006961,P012613,P014124,1.817,3,5,2
126,ULK,P002849,P006961,P014015,P014124,2.183,-2,2,4
126,ULK,P002849,P007182,P011205,P014124,9.183,-2,9,11
126,ULK,P002849,P007929,P009783,P009863,2.167,0,5,5
126,ULK,P002849,P007929,P009783,P011205,0.867,3,3,0
126,ULK,P002849,P007929,P009863,P011205,1.684,2,5,3
126,ULK,P002849,P009783,P009863,P011205,6.001,9,13,4
126,ULK,P002849,P009783,P009863,P012613,3.217,1,3,2
126,ULK,P002849,P009783,P009863,P014124,0.667,-1,2,3
126,ULK,P002849,P009783,P011205,P012613,3.217,1,3,2
126,ULK,P002849,P009783,P011205,P014124,0.9,0,0,0
126,ULK,P002849,P009863,P011205,P012613,5.167,3,7,4
126,ULK,P002849,P009863,P011205,P014015,1.2,5,5,0
126,ULK,P002849,P009863,P011205,P014124,0.467,0,2,2
126,ULK,P002849,P009863,P012613,P014124,0.3,2,2,0
126,ULK,P002849,P011205,P012613,P014124,2.117,5,7,2
126,ULK,P002849,P011205,P014015,P014124,2.183,-2,2,4
126,ULK,P006961,P007182,P011205,P014124,9.183,-2,9,11
126,ULK,P006961,P007929,P009783,P009863,1.3,-3,2,5
126,ULK,P006961,P007929,P009863,P011205,0.817,-1,2,3
126,ULK,P006961,P009783,P009863,P011205,1.917,5,7,2
126,ULK,P006961,P009783,P009863,P014124,0.667,-1,2,3
126,ULK,P006961,P009783,P011205,P014124,0.9,0,0,0
126,ULK,P006961,P009863,P011205,P012613,2.683,-2,2,4
126,ULK,P006961,P009863,P011205,P014015,1.2,5,5,0
126,ULK,P006961,P009863,P011205,P014124,1.2,-4,0,4
126,ULK,P006961,P009863,P012613,P014124,1.033,-2,0,2
126,ULK,P006961,P011205,P012613,P014124,2.85,1,5,4
126,ULK,P006961,P011205,P014015,P014124,2.183,-2,2,4
126,ULK,P007182,P007929,P009783,P009863,1.417,0,3,3
126,ULK,P007182,P007929,P009783,P012613,1.417,0,3,3
126,ULK,P007182,P007929,P009863,P012613,1.417,0,3,3
126,ULK,P007182,P009783,P009863,P012613,1.417,0,3,3
126,ULK,P007929,P009783,P009863,P011205,2.984,3,8,5
126,ULK,P007929,P009783,P009863,P012613,10.418,0,20,20
126,ULK,P007929,P009783,P009863,P014015,6.117,-3,9,12
126,ULK,P007929,P009783,P009863,P014124,0.767,3,3,0
126,ULK,P007929,P009783,P011205,P012613,2.117,0,5,5
126,ULK,P007929,P009783,P012613,P014015,6.117,-3,9,12
126,ULK,P007929,P009783,P012613,P014124,0.767,3,3,0
126,ULK,P007929,P009863,P011205,P012613,2.117,0,5,5
126,ULK,P007929,P009863,P012613,P014015,6.117,-3,9,12
126,ULK,P007929,P009863,P012613,P014124,0.767,3,3,0
126,ULK,P009783,P009863,P011205,P012613,6.984,-3,10,13
126,ULK,P009783,P009863,P011205,P014124,1.65,-4,2,6
126,ULK,P009783,P009863,P012613,P014015,6.117,-3,9,12
126,ULK,P009783,P009863,P012613,P014124,2.417,-1,5,6
126,ULK,P009783,P011205,P012613,P014015,0.717,0,0,0
126,ULK,P009783,P011205,P012613,P014124,2.367,-4,2,6
126,ULK,P009783,P011205,P014015,P014124,0.717,0,0,0
126,ULK,P009783,P012613,P014015,P014124,0.717,0,0,0
126,ULK,P009863,P011205,P012613,P014124,2.983,-4,4,8
126,ULK,P011205,P012613,P014015,P014124,0.717,0,0,0
126,VIR,P001844,P005422,P006739,P012585,3.066,-7,4,11
126,VIR,P001844,P005422,P006739,P012687,1.4,-4,2,6
126,VIR,P001844,P005422,P006739,P013374,0.617,0,0,0
126,VIR,P001844,P005422,P006739,P014108,2.283,-3,2,5
126,VIR,P001844,P005422,P007947,P012585,1.367,5,5,0
126,VIR,P001844,P005422,P007947,P012687,1.6,3,5,2
126,VIR,P001844,P005422,P007947,P013374,0.233,-2,0,2
126,VIR,P001844,P005422,P012585,P012687,2.15,1,7,6
126,VIR,P001844,P005422,P012585,P014108,2.283,-3,2,5
126,VIR,P001844,P005422,P012687,P013374,0.85,-2,0,2
126,VIR,P001844,P006739,P012585,P012687,2.966,-7,5,12
126,VIR,P001844,P006739,P012585,P013374,2.183,-3,3,6
126,VIR,P001844,P006739,P012585,P014108,2.283,-3,2,5
126,VIR,P001844,P006739,P012687,P013374,2.8,-3,3,6
126,VIR,P001844,P007947,P011987,P012687,1.2,-5,0,5
126,VIR,P001844,P007947,P011987,P013374,1.2,-5,0,5
126,VIR,P001844,P007947,P012585,P012687,1.367,5,5,0
126,VIR,P001844,P007947,P012687,P013374,1.433,-7,0,7
126,VIR,P001844,P011987,P012687,P013374,1.2,-5,0,5
126,VIR,P001844,P012585,P012687,P013374,2.183,-3,3,6
126,VIR,P005422,P006739,P011987,P012585,0.133,0,0,0
126,VIR,P005422,P006739,P011987,P012687,4.183,1,8,7
126,VIR,P005422,P006739,P011987,P013374,5.7,6,12,6
126,VIR,P005422,P006739,P011987,P014005,2.3,2,4,2
126,VIR,P005422,P006739,P011987,P014108,0.916,-3,0,3
126,VIR,P005422,P006739,P012585,P012687,2.783,-2,7,9
126,VIR,P005422,P006739,P012585,P013374,1.933,3,3,0
126,VIR,P005422,P006739,P012585,P014005,1.8,3,3,0
126,VIR,P005422,P006739,P012585,P014108,4.283,-1,7,8
126,VIR,P005422,P006739,P012687,P013374,4.267,4,8,4
126,VIR,P005422,P006739,P012687,P014108,2.533,-1,5,6
126,VIR,P005422,P006739,P013374,P014005,3.717,5,7,2
126,VIR,P005422,P006739,P014005,P014108,0.383,0,0,0
126,VIR,P005422,P007947,P011987,P012585,2.35,-3,2,5
126,VIR,P005422,P007947,P011987,P012687,2.067,3,5,2
126,VIR,P005422,P007947,P011987,P013374,8.7,-3,11,14
126,VIR,P005422,P007947,P011987,P014005,5.066,-3,4,7
126,VIR,P005422,P007947,P011987,P014108,0.783,0,0,0
126,VIR,P005422,P007947,P012585,P012687,3.534,5,10,5
126,VIR,P005422,P007947,P012585,P013374,2.35,-3,2,5
126,VIR,P005422,P007947,P012585,P014108,2.167,0,5,5
126,VIR,P005422,P007947,P012687,P013374,2.3,1,5,4
126,VIR,P005422,P007947,P012687,P014108,2.167,0,5,5
126,VIR,P005422,P007947,P013374,P014005,4.283,-3,4,7
126,VIR,P005422,P007947,P014005,P014108,0.783,0,0,0
126,VIR,P005422,P011987,P012585,P013374,2.483,-3,2,5
126,VIR,P005422,P011987,P012687,P013374,5.717,7,13,6
126,VIR,P005422,P011987,P012687,P014108,0.533,-3,0,3
126,VIR,P005422,P011987,P013374,P014005,6.2,-1,8,9
126,VIR,P005422,P011987,P014005,P014108,1.166,0,0,0
126,VIR,P005422,P012585,P012687,P014108,4.167,2,10,8
126,VIR,P005422,P012585,P013374,P014005,1.8,3,3,0
126,VIR,P006739,P011987,P012585,P012687,1.15,3,5,2
126,VIR,P006739,P011987,P012585,P013374,1.283,3,5,2
126,VIR,P006739,P011987,P012687,P013374,4.8,7,13,6
126,VIR,P006739,P011987,P012687,P014108,0.533,-3,0,3
126,VIR,P006739,P011987,P013374,P014005,1.917,2,4,2
126,VIR,P006739,P011987,P014005,P014108,0.383,0,0,0
126,VIR,P006739,P012585,P012687,P013374,3.333,0,8,8
126,VIR,P006739,P012585,P012687,P014108,2.0,2,5,3
126,VIR,P006739,P012585,P013374,P014005,1.8,3,3,0
126,VIR,P007947,P011816,P011987,P013374,6.033,1,6,5
126,VIR,P007947,P011816,P011987,P014005,6.033,1,6,5
126,VIR,P007947,P011816,P012585,P013374,0.683,-2,0,2
126,VIR,P007947,P011816,P012585,P014005,0.683,-2,0,2
126,VIR,P007947,P011816,P013374,P014005,6.716,-1,6,7
126,VIR,P007947,P011987,P012585,P013374,2.517,-1,4,5
126,VIR,P007947,P011987,P012585,P014005,0.167,2,2,0
126,VIR,P007947,P011987,P012687,P013374,3.267,-2,5,7
126,VIR,P007947,P011987,P013374,P014005,10.483,0,12,12
126,VIR,P007947,P011987,P014005,P014108,0.783,0,0,0
126,VIR,P007947,P012585,P012687,P013374,1.233,1,3,2
126,VIR,P007947,P012585,P012687,P014005,1.233,1,3,2
126,VIR,P007947,P012585,P012687,P014108,2.167,0,5,5
126,VIR,P007947,P012585,P013374,P014005,2.083,1,5,4
126,VIR,P007947,P012687,P013374,P014005,1.233,1,3,2
126,VIR,P011816,P011987,P013374,P014005,6.033,1,6,5
126,VIR,P011816,P012585,P013374,P014005,0.683,-2,0,2
126,VIR,P011987,P012585,P012687,P013374,1.15,3,5,2
126,VIR,P011987,P012585,P013374,P014005,0.167,2,2,0
126,VIR,P012585,P012687,P013374,P014005,1.233,1,3,2
127,IST,P006372,P007109,P008176,P011201,3.4,-4,4,8
127,IST,P006372,P007109,P008176,P014102,3.4,-4,4,8
127,IST,P006372,P007109,P010318,P010391,2.083,-5,0,5
127,IST,P006372,P007109,P010318,P011201,2.083,-5,0,5
127,IST,P006372,P007109,P010391,P011201,2.083,-5,0,5
127,IST,P006372,P007109,P011201,P014025,0.3,-3,0,3
127,IST,P006372,P007109,P011201,P014102,3.7,-7,4,11
127,IST,P006372,P007109,P014025,P014102,0.3,-3,0,3
127,IST,P006372,P008176,P011201,P014025,0.867,-2,2,4
127,IST,P006372,P008176,P011201,P014102,4.267,-6,6,12
127,IST,P006372,P008176,P014025,P014102,0.867,-2,2,4
127,IST,P006372,P009549,P009754,P010391,0.717,0,0,0
127,IST,P006372,P009549,P009754,P012710,0.717,0,0,0
127,IST,P006372,P009549,P010391,P012710,0.717,0,0,0
127,IST,P006372,P009754,P010391,P012710,0.717,0,0,0
127,IST,P006372,P010318,P010391,P011201,2.083,-5,0,5
127,IST,P006372,P011201,P014025,P014102,1.167,-5,2,7
127,IST,P007109,P008176,P011201,P014102,3.4,-4,4,8
127,IST,P007109,P009549,P009754,P010391,14.4,-3,33,36
127,IST,P007109,P009549,P009754,P011201,2.167,-1,4,5
127,IST,P007109,P009549,P009754,P012710,16.567,-4,37,41
127,IST,P007109,P009549,P010391,P011201,1.5,2,4,2
127,IST,P007109,P009549,P010391,P012710,15.9,-1,37,38
127,IST,P007109,P009549,P011201,P012710,5.1,-3,8,11
127,IST,P007109,P009549,P011201,P014025,1.433,-4,0,4
127,IST,P007109,P009549,P012710,P014025,1.433,-4,0,4
127,IST,P007109,P009754,P010391,P012710,14.4,-3,33,36
127,IST,P007109,P009754,P011201,P012710,2.167,-1,4,5
127,IST,P007109,P010318,P010391,P011201,4.466,-9,3,12
127,IST,P007109,P010318,P010391,P014025,2.383,-4,3,7
127,IST,P007109,P010318,P011201,P014025,2.383,-4,3,7
127,IST,P007109,P010391,P011201,P012710,2.6,3,7,4
127,IST,P007109,P010391,P011201,P014025,3.483,-3,6,9
127,IST,P007109,P010391,P012710,P014025,1.1,1,3,2
127,IST,P007109,P011201,P012710,P014025,2.533,-3,3,6
127,IST,P007109,P011201,P014025,P014102,0.3,-3,0,3
127,IST,P008176,P010318,P011201,P014025,0.817,-3,0,3
127,IST,P008176,P010318,P011201,P014102,0.817,-3,0,3
127,IST,P008176,P010318,P014025,P014102,0.817,-3,0,3
127,IST,P008176,P011201,P014025,P014102,1.684,-5,2,7
127,IST,P009549,P009754,P010318,P010391,2.083,-5,3,8
127,IST,P009549,P009754,P010318,P011201,2.967,2,4,2
127,IST,P009549,P009754,P010318,P012710,5.05,-3,7,10
127,IST,P009549,P009754,P010391,P012710,18.233,-14,36,50
127,IST,P009549,P009754,P010391,P014102,1.033,-6,0,6
127,IST,P009549,P009754,P011201,P012710,6.951,1,11,10
127,IST,P009549,P009754,P011201,P014102,1.817,0,3,3
127,IST,P009549,P009754,P012710,P014102,2.85,-6,3,9
127,IST,P009549,P010318,P010391,P012710,2.083,-5,3,8
127,IST,P009549,P010318,P011201,P012710,2.967,2,4,2
127,IST,P009549,P010391,P011201,P012710,1.5,2,4,2
127,IST,P009549,P010391,P012710,P014102,1.033,-6,0,6
127,IST,P009549,P011201,P012710,P014025,1.433,-4,0,4
127,IST,P009549,P011201,P012710,P014102,1.817,0,3,3
127,IST,P009754,P010318,P010391,P012710,2.083,-5,3,8
127,IST,P009754,P010318,P011201,P012710,2.967,2,4,2
127,IST,P009754,P010391,P012710,P014102,1.033,-6,0,6
127,IST,P009754,P011201,P012710,P014102,1.817,0,3,3
127,IST,P010318,P010391,P011201,P012710,0.933,-1,3,4
127,IST,P010318,P010391,P011201,P014025,3.316,-5,6,11
127,IST,P010318,P010391,P012710,P014025,0.933,-1,3,4
127,IST,P010318,P011201,P012710,P014025,0.933,-1,3,4
127,IST,P010318,P011201,P014025,P014102,0.817,-3,0,3
127,IST,P010391,P011201,P012710,P014025,2.033,0,6,6
127,MCO,P000796,P000848,P008099,P010390,9.133,7,26,19
127,MCO,P000796,P000848,P008099,P011212,3.033,3,10,7
127,MCO,P000796,P000848,P008099,P011226,0.683,2,2,0
127,MCO,P000796,P000848,P008099,P011935,2.8,6,8,2
127,MCO,P000796,P000848,P008099,P012515,8.217,8,22,14
127,MCO,P000796,P000848,P010390,P011212,3.033,3,10,7
127,MCO,P000796,P000848,P010390,P011226,0.683,2,2,0
127,MCO,P000796,P000848,P010390,P012515,5.417,2,14,12
127,MCO,P000796,P000848,P011935,P012515,2.8,6,8,2
127,MCO,P000796,P004132,P005985,P008099,1.1,-1,2,3
127,MCO,P000796,P004132,P005985,P011212,1.1,-1,2,3
127,MCO,P000796,P004132,P008099,P011212,1.1,-1,2,3
127,MCO,P000796,P005985,P008099,P010390,3.016,3,10,7
127,MCO,P000796,P005985,P008099,P011212,2.033,0,7,7
127,MCO,P000796,P005985,P008099,P011226,2.083,2,5,3
127,MCO,P000796,P005985,P010390,P011212,0.933,1,5,4
127,MCO,P000796,P005985,P010390,P011226,2.083,2,5,3
127,MCO,P000796,P005985,P011212,P011226,1.633,0,2,2
127,MCO,P000796,P005985,P011212,P011231,1.633,0,2,2
127,MCO,P000796,P005985,P011226,P011231,1.633,0,2,2
127,MCO,P000796,P008099,P010390,P011212,3.966,4,15,11
127,MCO,P000796,P008099,P010390,P011226,2.766,4,7,3
127,MCO,P000796,P008099,P010390,P012515,5.417,2,14,12
127,MCO,P000796,P008099,P011935,P012515,2.8,6,8,2
127,MCO,P000796,P011212,P011226,P011231,1.633,0,2,2
127,MCO,P000848,P008099,P010390,P011212,3.033,3,10,7
127,MCO,P000848,P008099,P010390,P011226,0.683,2,2,0
127,MCO,P000848,P008099,P010390,P012515,5.417,2,14,12
127,MCO,P000848,P008099,P011226,P011935,1.333,1,3,2
127,MCO,P000848,P008099,P011226,P012515,1.333,1,3,2
127,MCO,P000848,P008099,P011935,P012515,4.133,7,11,4
127,MCO,P000848,P011226,P011935,P012515,1.333,1,3,2
127,MCO,P003836,P008099,P011226,P011935,2.683,9,11,2
127,MCO,P003836,P008099,P011226,P012515,2.683,9,11,2
127,MCO,P003836,P008099,P011935,P012515,2.683,9,11,2
127,MCO,P003836,P011226,P011935,P012515,2.683,9,11,2
127,MCO,P004132,P005985,P008099,P011212,1.483,0,3,3
127,MCO,P004132,P005985,P008099,P011231,0.383,1,1,0
127,MCO,P004132,P005985,P011212,P011226,14.433,5,31,26
127,MCO,P004132,P005985,P011212,P011231,14.816,6,32,26
127,MCO,P004132,P005985,P011226,P011231,14.433,5,31,26
127,MCO,P004132,P008099,P011212,P011231,0.383,1,1,0
127,MCO,P004132,P011212,P011226,P011231,14.433,5,31,26
127,MCO,P005985,P008099,P010390,P011212,3.866,5,9,4
127,MCO,P005985,P008099,P010390,P011226,2.083,2,5,3
127,MCO,P005985,P008099,P010390,P011231,2.933,4,4,0
127,MCO,P005985,P008099,P011212,P011231,3.316,5,5,0
127,MCO,P005985,P010390,P011212,P011226,0.55,1,4,3
127,MCO,P005985,P010390,P011212,P011231,3.483,5,8,3
